,net
60188,-9.9999999999989e-05
60189,-9.9999999999989e-05
60190,0.0082999999999999
60191,-0.0211
60192,0.0046999999999999
60193,-0.0016
60194,-0.0102999999999999
60195,-0.0016
60196,-0.0112999999999999
60197,0.0346
60198,0.0135
60199,0.0399999999999999
60200,0.0346
60201,0.0046999999999999
60202,0.0346
60203,-0.0004
60204,-0.0135
60205,-0.0016
60206,0.0346
60207,0.0140999999999999
60208,-0.0230999999999999
60209,-0.0146999999999999
60210,-0.0005999999999999
60211,0.0112999999999999
60212,0.0043999999999999
60213,-0.0146999999999999
60214,0.0134
60215,-0.0135
60216,-0.0057
60217,-0.0146999999999999
60218,-0.024
60219,-0.0102999999999999
60220,0.0182
60221,-0.0326
60222,0.011
60223,-0.0326
60224,0.0111999999999999
60225,-9.9999999999989e-05
60226,0.0093999999999999
60227,-0.0098999999999999
60228,-0.0103999999999999
60229,0.0197999999999999
60230,0.0346
60231,0.0346
60232,-0.024
60233,-0.007
60234,0.0179
60235,-0.0244999999999999
60236,-0.0045
60237,-0.0104
60238,0.0346
60239,0.0346
60240,0.008
60241,-0.0103999999999999
60242,-0.0230999999999999
60243,0.0075999999999999
60244,0.0065999999999999
60245,0.0416
60246,-0.0074
60247,-0.024
60248,-0.0267999999999999
60249,0.0346
60250,-0.0057
60251,0.0346
60252,-9.9999999999989e-05
60253,0.0013
60254,0.0346
60255,0.0346
60256,-0.007
60257,0.0036
60258,0.0105
60259,-9.9999999999989e-05
60260,0.0175
60261,0.0093999999999999
60262,-0.0146999999999999
60263,0.0097
60264,-0.0146
60265,0.0172
60266,-0.024
60267,-0.021
60268,0.0339999999999999
60269,-9.9999999999989e-05
60270,-0.0078999999999999
60271,0.0098999999999999
60272,-0.0161999999999999
60273,0.0082999999999999
60274,0.0057999999999999
60275,0.0186999999999999
60276,-0.0074
60277,-0.0244999999999999
60278,0.0346
60279,0.0075
60280,-9.9999999999989e-05
60281,-9.9999999999989e-05
60282,-9.9999999999989e-05
60283,-0.015
60284,-0.008
60285,0.0346
60286,0.0346
60287,0.0093999999999999
60288,-0.0161999999999999
60289,-0.024
60290,0.0179
60291,0.0417
60292,-9.9999999999989e-05
60293,-0.0057
60294,0.0097
60295,-0.0104
60296,-9.9999999999989e-05
60297,-0.0009
60298,-9.9999999999989e-05
60299,0.0135
60300,0.0082999999999999
60301,0.0139
60302,0.0
60303,0.0346
60304,-0.0103999999999999
60305,-0.0257
60306,0.0346
60307,0.0082999999999999
60308,0.0082999999999999
60309,-0.0089
60310,-0.0135
60311,0.0055999999999999
60312,0.0346
60313,-0.0145
60314,-0.0078999999999999
60315,-0.0104
60316,-0.0244999999999999
60317,0.0098999999999999
60318,-0.0098999999999999
60319,-0.0396
60320,0.0346
60321,0.0030999999999999
60322,-0.0126
60323,0.0015999999999999
60324,0.0013
60325,0.0346
60326,0.0046999999999999
60327,0.0036999999999999
60328,-9.9999999999989e-05
60329,-9.9999999999989e-05
60330,0.0134
60331,0.0
60332,0.0493
60333,0.0346
60334,-0.0036999999999999
60335,0.0399999999999999
60336,-0.0230999999999999
60337,-0.0042999999999999
60338,-0.024
60339,-0.0230999999999999
60340,0.011
60341,0.014
60342,0.0057999999999999
60343,0.0343
60344,-0.024
60345,-0.0035999999999999
60346,0.0098999999999999
60347,-0.007
60348,0.0346
60349,-9.9999999999989e-05
60350,-0.0102999999999999
60351,-0.008
60352,-0.0009
60353,-0.0104
60354,0.0015999999999999
60355,-0.0244999999999999
60356,0.002
60357,0.002
60358,-9.9999999999989e-05
60359,0.0041999999999999
60360,0.0082999999999999
60361,-0.024
60362,0.0139
60363,-0.0396
60364,-0.0102999999999999
60365,0.0045
60366,-0.0102999999999999
60367,0.0346
60368,-0.0135
60369,-0.0102999999999999
60370,0.0346
60371,-0.007
60372,-0.0032
60373,0.0339999999999999
60374,-0.0084
60375,0.0015999999999999
60376,0.0081999999999999
60377,0.0098999999999999
60378,0.011
60379,0.002
60380,-0.0146
60381,0.0041999999999999
60382,-0.0005999999999999
60383,-0.0039
60384,-0.0146
60385,0.011
60386,-0.0126
60387,-0.0104
60388,-0.0084
60389,0.0346
60390,0.0493
60391,0.0346
60392,0.014
60393,0.0111999999999999
60394,-0.0039
60395,0.0005
60396,0.0346
60397,-0.0135
60398,0.0346
60399,0.0093999999999999
60400,-0.024
60401,-0.0211
60402,0.0134
60403,0.0399999999999999
60404,0.0141999999999999
60405,0.0346
60406,0.0015999999999999
60407,0.0021
60408,0.0055999999999999
60409,-0.0257
60410,-0.0146999999999999
60411,-0.0161999999999999
60412,0.0075999999999999
60413,0.0134
60414,0.0346
60415,-0.0135
60416,-0.0084
60417,-0.0039
60418,-0.0089
60419,-0.0135
60420,-0.0039
60421,0.0346
60422,0.0346
60423,0.0005
60424,-0.0161999999999999
60425,0.011
60426,-0.007
60427,-0.0211
60428,-0.0084
60429,0.0416
60430,0.0417
60431,-0.0166999999999999
60432,-0.0084
60433,-0.0161999999999999
60434,-0.0087
60435,0.0112999999999999
60436,-0.0396
60437,0.0339999999999999
60438,0.0112999999999999
60439,-0.0103999999999999
60440,-0.0230999999999999
60441,-0.024
60442,-0.0103999999999999
60443,0.011
60444,-0.0262
60445,-9.9999999999989e-05
60446,-0.007
60447,0.0493
60448,-0.0087
60449,-0.0039
60450,-0.024
60451,0.0346
60452,0.011
60453,-0.0087
60454,-0.0098999999999999
60455,-0.0042999999999999
60456,0.0
60457,-0.024
60458,0.0339999999999999
60459,-0.0078999999999999
60460,-0.0036999999999999
60461,-0.0039
60462,0.0015999999999999
60463,0.0417
60464,0.0346
60465,0.0134
60466,0.0045
60467,0.0045
60468,0.0015999999999999
60469,0.011
60470,0.0093999999999999
60471,-0.007
60472,-0.0396
60473,-0.0089
60474,-0.0042999999999999
60475,0.0417
60476,0.0139
60477,0.0013
60478,-0.0042999999999999
60479,0.0416
60480,-0.0135
60481,-0.0045
60482,-0.0135
60483,-0.0135
60484,-0.0004
60485,-0.0262
60486,-0.0036999999999999
60487,-0.008
60488,0.0065999999999999
60489,-0.0257
60490,-0.007
60491,0.0197999999999999
60492,0.0346
60493,-0.0084
60494,-0.0039
60495,0.0093999999999999
60496,0.0346
60497,0.0134
60498,-9.9999999999989e-05
60499,0.0346
60500,-0.0126
60501,0.0013
60502,0.0346
60503,0.0043999999999999
60504,-0.008
60505,-0.0141999999999999
60506,-0.024
60507,-0.015
60508,-0.0193999999999999
60509,0.0030999999999999
60510,0.0172
60511,-0.0098999999999999
60512,0.0075999999999999
60513,-0.0042999999999999
60514,0.0082999999999999
60515,-9.9999999999989e-05
60516,0.0082999999999999
60517,-0.0036999999999999
60518,0.0416
60519,-0.007
60520,0.0101999999999999
60521,0.0172
60522,-0.0211
60523,0.0346
60524,0.0399999999999999
60525,-9.9999999999989e-05
60526,0.0346
60527,-0.0103999999999999
60528,-0.0039
60529,0.011
60530,0.011
60531,0.0346
60532,-0.0102999999999999
60533,-0.008
60534,-0.0035999999999999
60535,0.0081999999999999
60536,0.0093999999999999
60537,0.0050999999999999
60538,0.0095999999999999
60539,0.0082999999999999
60540,0.0041999999999999
60541,0.0493
60542,0.0346
60543,0.0346
60544,-0.0009
60545,0.0343
60546,0.0005
60547,-0.0230999999999999
60548,-0.0036999999999999
60549,0.0399999999999999
60550,-0.0036999999999999
60551,0.0112999999999999
60552,0.0046999999999999
60553,-0.0244999999999999
60554,-0.0103999999999999
60555,-0.0084
60556,0.0339999999999999
60557,-0.0039
60558,0.0416
60559,-0.0002999999999999
60560,-0.0135
60561,-0.0267999999999999
60562,-0.0078999999999999
60563,-0.0084
60564,-0.0102999999999999
60565,0.0055999999999999
60566,0.0399999999999999
60567,-0.024
60568,-0.0112999999999999
60569,-0.024
60570,0.0416
60571,-0.0146999999999999
60572,0.008
60573,0.0252999999999999
60574,0.0166
60575,0.0105
60576,0.0416
60577,0.0093999999999999
60578,0.0093999999999999
60579,0.0135
60580,-0.0103999999999999
60581,0.0346
60582,-0.0135
60583,0.0057999999999999
60584,0.0399999999999999
60585,-0.0104
60586,-0.0161999999999999
60587,0.0346
60588,0.0030999999999999
60589,0.0222999999999999
60590,0.0098999999999999
60591,0.0043999999999999
60592,-9.9999999999989e-05
60593,0.0346
60594,0.0346
60595,0.0141999999999999
60596,0.0417
60597,-0.0230999999999999
60598,-0.0074
60599,0.0346
60600,-0.0036999999999999
60601,-0.0057
60602,0.0093999999999999
60603,-0.0348999999999999
60604,-0.0102999999999999
60605,0.0139
60606,0.0093999999999999
60607,0.0041999999999999
60608,-0.0348999999999999
60609,0.0346
60610,0.0093999999999999
60611,-0.0146
60612,0.011
60613,-0.024
60614,-0.0145
60615,-0.0348999999999999
60616,-0.0009
60617,0.0065999999999999
60618,0.0015999999999999
60619,-0.024
60620,-0.0032
60621,-0.0102999999999999
60622,0.0036
60623,-0.0141999999999999
60624,0.0065999999999999
60625,-0.0027999999999999
60626,-0.0135
60627,0.0172
60628,0.0141999999999999
60629,0.0141999999999999
60630,-0.0262
60631,-9.9999999999989e-05
60632,0.0045
60633,-0.0135
60634,-0.0087
60635,0.0346
60636,-0.0103999999999999
60637,-0.0036999999999999
60638,-0.0009
60639,0.0036
60640,-0.0016
60641,0.0346
60642,0.0055999999999999
60643,-0.024
60644,-0.0141999999999999
60645,-0.0146
60646,-0.0161999999999999
60647,0.0093999999999999
60648,0.0105
60649,0.0015999999999999
60650,0.0082999999999999
60651,0.0050999999999999
60652,0.0343
60653,0.0252999999999999
60654,0.0093999999999999
60655,0.0417
60656,0.0346
60657,-0.0009
60658,-9.9999999999989e-05
60659,-0.0102999999999999
60660,-0.0326
60661,0.0346
60662,0.0050999999999999
60663,-0.024
60664,-0.0112999999999999
60665,-9.9999999999989e-05
60666,0.0111999999999999
60667,0.0030999999999999
60668,0.0101999999999999
60669,-0.0166999999999999
60670,0.0346
60671,-0.015
60672,-0.0002999999999999
60673,0.0140999999999999
60674,-0.0257
60675,-0.0078999999999999
60676,-0.0244999999999999
60677,-0.0326
60678,0.0139
60679,0.0346
60680,0.014
60681,-0.0348999999999999
60682,-0.0102999999999999
60683,0.0111999999999999
60684,0.0346
60685,-0.0145
60686,-0.007
60687,0.0045
60688,-0.008
60689,0.0081999999999999
60690,-0.0211
60691,0.0252999999999999
60692,0.0093999999999999
60693,-0.0146999999999999
60694,0.0346
60695,0.011
60696,0.0075
60697,0.0166
60698,0.0346
60699,0.0097
60700,0.0
60701,0.0346
60702,-9.9999999999989e-05
60703,0.0493
60704,0.0097
60705,-0.0257
60706,0.0093999999999999
60707,0.0036999999999999
60708,-0.0004
60709,0.0346
60710,0.0346
60711,-0.0145
60712,-0.0027999999999999
60713,-0.0103999999999999
60714,-0.0057
60715,-0.0009
60716,0.008
60717,0.0093999999999999
60718,0.0013
60719,-0.0002999999999999
60720,-0.0103999999999999
60721,-0.0036999999999999
60722,-9.9999999999989e-05
60723,0.0222999999999999
60724,0.0097
60725,-0.008
60726,-0.0102999999999999
60727,0.0172
60728,-0.0135
60729,-0.0035999999999999
60730,0.0065999999999999
60731,0.0112999999999999
60732,0.0101999999999999
60733,-9.9999999999989e-05
60734,0.0172
60735,-0.0089
60736,-0.0057
60737,0.0399999999999999
60738,-9.9999999999989e-05
60739,-0.0146999999999999
60740,0.0182
60741,-0.0211
60742,0.0346
60743,-0.0126
60744,0.0075999999999999
60745,0.0043999999999999
60746,0.0111999999999999
60747,-9.9999999999989e-05
60748,0.0346
60749,0.0075999999999999
60750,0.0399999999999999
60751,0.0346
60752,-0.0078999999999999
60753,-0.0135
60754,0.014
60755,0.0098999999999999
60756,0.0112999999999999
60757,0.0346
60758,-0.0146999999999999
60759,-0.0084
60760,-0.0104
60761,0.0175
60762,0.0101999999999999
60763,-0.0057
60764,-0.0135
60765,0.0041999999999999
60766,-0.0135
60767,0.0013
60768,0.011
60769,0.0346
60770,-0.0112999999999999
60771,0.0112999999999999
60772,-0.0166999999999999
60773,-0.0103999999999999
60774,-0.015
60775,-0.021
60776,0.0416
60777,-0.0135
60778,-0.0230999999999999
60779,0.0036
60780,0.0097
60781,-0.0112999999999999
60782,-0.0002999999999999
60783,0.0346
60784,-0.0135
60785,0.0098999999999999
60786,0.0346
60787,0.0005
60788,0.0030999999999999
60789,-0.0002999999999999
60790,-0.024
60791,0.0346
60792,0.0343
60793,-0.0135
60794,-0.0211
60795,-0.024
60796,0.014
60797,0.0015999999999999
60798,0.0139
60799,0.0139
60800,0.0112999999999999
60801,0.0346
60802,0.0021
60803,0.0093999999999999
60804,-0.0104
60805,0.002
60806,-0.007
60807,-0.007
60808,0.0339999999999999
60809,-0.0102999999999999
60810,0.0346
60811,0.0050999999999999
60812,-0.024
60813,0.0346
60814,-0.0135
60815,-0.0016
60816,-0.0146
60817,0.0081999999999999
60818,0.0346
60819,0.0036999999999999
60820,-0.0104
60821,0.0141999999999999
60822,0.0346
60823,-0.0016
60824,-0.0045
60825,0.0021
60826,-0.0004
60827,-0.0193999999999999
60828,0.0140999999999999
60829,-0.0045
60830,-0.0036999999999999
60831,-0.024
60832,-0.024
60833,0.0346
60834,-0.0005999999999999
60835,-0.0074
60836,0.0082999999999999
60837,0.0097
60838,0.0030999999999999
60839,0.0346
60840,0.0111999999999999
60841,0.0045
60842,-0.008
60843,-0.0098999999999999
60844,-0.0166999999999999
60845,0.0015999999999999
60846,-0.0326
60847,0.0346
60848,0.0346
60849,-0.0009
60850,0.0346
60851,-0.0009
60852,0.0043999999999999
60853,0.0111999999999999
60854,0.0417
60855,0.0135
60856,-0.024
60857,0.0346
60858,-0.024
60859,0.0346
60860,-9.9999999999989e-05
60861,-9.9999999999989e-05
60862,0.0082999999999999
60863,-0.0027999999999999
60864,-0.0035999999999999
60865,0.008
60866,-0.0135
60867,0.0186999999999999
60868,-0.0036999999999999
60869,-0.0112999999999999
60870,0.0416
60871,0.0346
60872,-0.021
60873,-0.0005999999999999
60874,-0.0146999999999999
60875,0.0493
60876,-0.0102999999999999
60877,-0.024
60878,-0.0145
60879,-0.0102999999999999
60880,-0.0016
60881,-9.9999999999989e-05
60882,-0.0005999999999999
60883,0.0346
60884,0.0082999999999999
60885,-0.0045
60886,-0.0146999999999999
60887,-0.024
60888,-0.0045
60889,-0.0267999999999999
60890,-0.0145
60891,0.0346
60892,0.0399999999999999
60893,0.0346
60894,0.002
60895,-0.0102999999999999
60896,0.0416
60897,-0.0135
60898,-0.024
60899,0.0082999999999999
60900,0.0416
60901,-0.0230999999999999
60902,0.0346
60903,0.0346
60904,-0.0146999999999999
60905,0.0417
60906,0.0081999999999999
60907,-0.0126
60908,-9.9999999999989e-05
60909,-0.0102999999999999
60910,0.0075
60911,0.0493
60912,0.0346
60913,0.0140999999999999
60914,-0.0005999999999999
60915,0.0346
60916,0.0015999999999999
60917,0.002
60918,-9.9999999999989e-05
60919,-0.007
60920,-0.0146999999999999
60921,-0.0027999999999999
60922,0.0182
60923,0.0105
60924,-0.0104
60925,-0.024
60926,-0.0146999999999999
60927,0.0346
60928,0.0172
60929,-0.0102999999999999
60930,0.0095999999999999
60931,0.0050999999999999
60932,0.0252999999999999
60933,-0.0326
60934,0.0093999999999999
60935,0.0111999999999999
60936,0.0036
60937,0.0046999999999999
60938,0.0179
60939,-0.0009
60940,0.0081999999999999
60941,-0.0089
60942,-0.0230999999999999
60943,-0.0244999999999999
60944,-0.0112999999999999
60945,0.0015999999999999
60946,-0.0045
60947,-0.0112999999999999
60948,0.0346
60949,-0.0042999999999999
60950,0.014
60951,-0.0016
60952,0.0346
60953,0.0399999999999999
60954,0.0046999999999999
60955,-0.008
60956,-0.0039
60957,0.0339999999999999
60958,-0.0103999999999999
60959,-0.0145
60960,0.0081999999999999
60961,-0.0257
60962,0.0093999999999999
60963,0.0139
60964,0.0097
60965,-0.0135
60966,-0.0262
60967,-0.0267999999999999
60968,-0.0039
60969,-9.9999999999989e-05
60970,0.0015999999999999
60971,0.002
60972,-0.0161999999999999
60973,0.0346
60974,0.0346
60975,0.0346
60976,-0.0027999999999999
60977,-0.024
60978,0.0493
60979,0.0036
60980,0.011
60981,0.0140999999999999
60982,0.0097
60983,-0.0166999999999999
60984,-0.0084
60985,0.0081999999999999
60986,-0.0348999999999999
60987,-0.0326
60988,0.0399999999999999
60989,0.0045
60990,0.0346
60991,-0.0098999999999999
60992,-0.024
60993,0.0166
60994,0.0005
60995,0.0346
60996,0.0081999999999999
60997,-0.024
60998,-0.021
60999,0.0346
61000,-0.007
61001,-0.0135
61002,-0.0126
61003,-0.0166999999999999
61004,0.0175
61005,0.011
61006,-0.0036999999999999
61007,0.0135
61008,-0.0098999999999999
61009,0.0015999999999999
61010,0.0111999999999999
61011,-0.0102999999999999
61012,0.0041999999999999
61013,0.0093999999999999
61014,0.0346
61015,-0.024
61016,0.0346
61017,0.0005
61018,0.0041999999999999
61019,0.0093999999999999
61020,0.011
61021,-0.0135
61022,0.0082999999999999
61023,0.0055999999999999
61024,-0.0039
61025,0.011
61026,0.0493
61027,0.011
61028,0.0082999999999999
61029,0.0346
61030,-0.0135
61031,0.0493
61032,0.0346
61033,0.0081999999999999
61034,0.0041999999999999
61035,-0.0326
61036,0.0339999999999999
61037,0.0175
61038,0.0417
61039,0.0346
61040,-0.007
61041,-0.0135
61042,-0.021
61043,0.0093999999999999
61044,0.0346
61045,0.0339999999999999
61046,-0.024
61047,0.0046999999999999
61048,-0.0057
61049,0.011
61050,0.0346
61051,-0.0039
61052,0.0346
61053,0.011
61054,0.0055999999999999
61055,-0.0326
61056,0.0346
61057,-0.0087
61058,0.0346
61059,0.0399999999999999
61060,-0.0004
61061,-0.0146999999999999
61062,-0.008
61063,0.0493
61064,-0.0102999999999999
61065,0.0112999999999999
61066,0.0093999999999999
61067,-0.0135
61068,0.0493
61069,0.0346
61070,0.0343
61071,-0.0042999999999999
61072,0.0346
61073,-0.0135
61074,-0.0045
61075,-0.024
61076,0.0055999999999999
61077,0.0046999999999999
61078,0.0399999999999999
61079,0.0346
61080,0.0093999999999999
61081,0.0065999999999999
61082,0.0346
61083,0.0417
61084,0.0346
61085,0.0399999999999999
61086,0.0082999999999999
61087,0.0081999999999999
61088,0.0172
61089,0.0339999999999999
61090,-0.0027999999999999
61091,0.0093999999999999
61092,-0.0326
61093,-0.0135
61094,0.0057999999999999
61095,-9.9999999999989e-05
61096,-0.0112999999999999
61097,-0.0104
61098,-0.015
61099,-0.0035999999999999
61100,0.0346
61101,-0.008
61102,-0.024
61103,-0.024
61104,0.014
61105,-9.9999999999989e-05
61106,0.0057999999999999
61107,-0.0112999999999999
61108,-0.0244999999999999
61109,0.0346
61110,-0.0045
61111,-0.0004
61112,-0.0193999999999999
61113,0.0346
61114,-0.008
61115,0.0057999999999999
61116,-0.0102999999999999
61117,-0.0002999999999999
61118,0.0346
61119,0.014
61120,0.0111999999999999
61121,0.0082999999999999
61122,-0.0036999999999999
61123,-9.9999999999989e-05
61124,-0.0230999999999999
61125,-0.0005999999999999
61126,-0.0126
61127,0.0093999999999999
61128,0.0081999999999999
61129,-0.0230999999999999
61130,0.0346
61131,-0.0036999999999999
61132,0.0346
61133,-0.0135
61134,0.0105
61135,-0.0326
61136,-0.0042999999999999
61137,-0.0146
61138,-0.0027999999999999
61139,0.0098999999999999
61140,0.0093999999999999
61141,0.0346
61142,-0.007
61143,0.0346
61144,0.0093999999999999
61145,-0.015
61146,-0.008
61147,0.0013
61148,0.0346
61149,0.0346
61150,0.0346
61151,0.0346
61152,0.0346
61153,-0.021
61154,0.0399999999999999
61155,-0.0002999999999999
61156,-0.0016
61157,-0.0257
61158,0.011
61159,-0.021
61160,-0.0166999999999999
61161,0.014
61162,0.011
61163,-0.0146999999999999
61164,0.0346
61165,0.0346
61166,-0.0036999999999999
61167,-0.0036999999999999
61168,0.0346
61169,-0.0042999999999999
61170,-0.021
61171,0.0186999999999999
61172,0.0140999999999999
61173,-0.0230999999999999
61174,0.0346
61175,-0.0145
61176,0.0346
61177,-0.0104
61178,0.0015999999999999
61179,0.0346
61180,-0.015
61181,0.0111999999999999
61182,0.0346
61183,0.0036999999999999
61184,-0.0348999999999999
61185,-0.0135
61186,-0.0039
61187,-0.0098999999999999
61188,0.0346
61189,-0.0257
61190,0.0021
61191,0.0346
61192,0.0098999999999999
61193,-0.0103999999999999
61194,0.0134
61195,0.0045
61196,-9.9999999999989e-05
61197,-0.021
61198,-0.0009
61199,0.0134
61200,-9.9999999999989e-05
61201,0.0065999999999999
61202,0.0346
61203,0.011
61204,0.0081999999999999
61205,-0.0146
61206,-0.0057
61207,-0.0244999999999999
61208,0.0093999999999999
61209,-0.0102999999999999
61210,-0.0135
61211,0.0346
61212,0.0346
61213,-0.0326
61214,0.0098999999999999
61215,0.0112999999999999
61216,0.0082999999999999
61217,0.0339999999999999
61218,-9.9999999999989e-05
61219,-0.0112999999999999
61220,-0.0244999999999999
61221,0.0346
61222,0.0416
61223,0.0093999999999999
61224,0.0082999999999999
61225,-0.0135
61226,0.0416
61227,-0.0036999999999999
61228,-0.007
61229,0.0222999999999999
61230,-9.9999999999989e-05
61231,-0.0098999999999999
61232,-0.0161999999999999
61233,-0.0135
61234,0.0346
61235,0.0013
61236,0.0179
61237,0.0493
61238,0.0346
61239,0.0346
61240,0.0093999999999999
61241,0.0111999999999999
61242,-0.008
61243,-0.0146999999999999
61244,0.0045
61245,0.0075999999999999
61246,0.0046999999999999
61247,0.0082999999999999
61248,0.0065999999999999
61249,-0.024
61250,0.0339999999999999
61251,0.0134
61252,0.0139
61253,0.0493
61254,0.0346
61255,-0.0396
61256,0.0166
61257,0.0139
61258,0.0045
61259,-0.0145
61260,-0.021
61261,-0.0112999999999999
61262,-0.0146999999999999
61263,0.0139
61264,0.0093999999999999
61265,-0.0102999999999999
61266,0.0141999999999999
61267,-0.021
61268,-0.0244999999999999
61269,-0.0057
61270,-0.0257
61271,0.0493
61272,0.0075
61273,0.0346
61274,-0.0098999999999999
61275,0.0346
61276,-0.0102999999999999
61277,-0.0211
61278,0.011
61279,0.0222999999999999
61280,0.0346
61281,0.0346
61282,0.0015999999999999
61283,0.0346
61284,0.0045
61285,0.0082999999999999
61286,-0.0103999999999999
61287,0.0081999999999999
61288,-0.0087
61289,-0.0135
61290,-0.0036999999999999
61291,-0.0161999999999999
61292,0.0343
61293,0.0082999999999999
61294,-0.024
61295,0.0399999999999999
61296,0.0098999999999999
61297,-0.0135
61298,0.0065999999999999
61299,-0.024
61300,0.011
61301,-0.0084
61302,0.0346
61303,-0.0032
61304,-0.0193999999999999
61305,-0.0032
61306,-0.024
61307,0.0416
61308,-0.0145
61309,-0.0045
61310,-0.0035999999999999
61311,0.0021
61312,0.0346
61313,0.0197999999999999
61314,-0.024
61315,-0.0135
61316,-0.0098999999999999
61317,0.0005
61318,-0.0230999999999999
61319,-0.0039
61320,-0.0161999999999999
61321,0.0036999999999999
61322,0.0197999999999999
61323,0.0093999999999999
61324,-0.0035999999999999
61325,-0.0102999999999999
61326,-0.0161999999999999
61327,-0.0244999999999999
61328,-0.0004
61329,0.0343
61330,-0.0145
61331,-0.0102999999999999
61332,0.0346
61333,0.0252999999999999
61334,-0.021
61335,-0.0126
61336,-0.0098999999999999
61337,-0.0102999999999999
61338,0.0093999999999999
61339,0.0493
61340,-0.0074
61341,0.0093999999999999
61342,0.0346
61343,-0.0045
61344,0.0346
61345,-0.024
61346,-9.9999999999989e-05
61347,0.0346
61348,0.011
61349,0.008
61350,0.0346
61351,-0.0135
61352,-0.0396
61353,0.0346
61354,-0.0326
61355,-0.021
61356,0.0046999999999999
61357,-0.0145
61358,-0.0135
61359,-0.0126
61360,-0.0005999999999999
61361,-0.0193999999999999
61362,-0.0102999999999999
61363,-0.0084
61364,0.0346
61365,-0.0016
61366,-0.0145
61367,-0.0039
61368,0.0346
61369,0.0
61370,0.0222999999999999
61371,0.0093999999999999
61372,0.0081999999999999
61373,-0.0230999999999999
61374,0.0346
61375,-0.0396
61376,-0.0005999999999999
61377,-0.0267999999999999
61378,0.0346
61379,-0.0135
61380,0.0399999999999999
61381,0.0346
61382,-0.0135
61383,-0.0042999999999999
61384,0.0139
61385,-0.0161999999999999
61386,0.0134
61387,-0.0002999999999999
61388,0.0346
61389,-0.024
61390,-0.0146999999999999
61391,-0.0104
61392,0.0346
61393,0.0093999999999999
61394,0.0013
61395,-0.0161999999999999
61396,-0.0135
61397,0.0346
61398,-0.0135
61399,0.0346
61400,-0.0141999999999999
61401,0.0416
61402,0.0339999999999999
61403,-9.9999999999989e-05
61404,0.0493
61405,-0.0126
61406,0.0343
61407,-0.0084
61408,-0.0102999999999999
61409,0.0252999999999999
61410,-0.0002999999999999
61411,0.0139
61412,0.0111999999999999
61413,0.0346
61414,-0.0039
61415,0.0055999999999999
61416,-0.0089
61417,0.0175
61418,-0.0135
61419,-0.0161999999999999
61420,-0.0004
61421,-0.0244999999999999
61422,-0.0009
61423,-9.9999999999989e-05
61424,-0.0102999999999999
61425,-0.0146999999999999
61426,-0.0104
61427,0.0081999999999999
61428,0.0339999999999999
61429,0.0182
61430,-0.0102999999999999
61431,-0.0135
61432,-0.007
61433,-0.024
61434,0.0197999999999999
61435,0.0346
61436,0.014
61437,-0.0166999999999999
61438,0.0055999999999999
61439,-0.0057
61440,0.0346
61441,0.0346
61442,-0.0135
61443,0.0055999999999999
61444,0.0097
61445,-9.9999999999989e-05
61446,0.0182
61447,0.0252999999999999
61448,-0.0016
61449,0.0346
61450,0.0186999999999999
61451,-0.0042999999999999
61452,0.0041999999999999
61453,0.0186999999999999
61454,0.0134
61455,0.0346
61456,-0.0267999999999999
61457,0.0134
61458,0.0346
61459,0.0081999999999999
61460,0.0346
61461,0.0105
61462,0.0416
61463,-0.0045
61464,-0.0002999999999999
61465,-0.0135
61466,-9.9999999999989e-05
61467,-0.0103999999999999
61468,-0.0042999999999999
61469,-0.0036999999999999
61470,-0.0036999999999999
61471,-0.0262
61472,-9.9999999999989e-05
61473,-0.0104
61474,-0.0126
61475,0.0346
61476,-0.0005999999999999
61477,0.008
61478,-0.0087
61479,0.011
61480,-0.0089
61481,-0.0039
61482,-9.9999999999989e-05
61483,-0.0112999999999999
61484,-0.0045
61485,0.0346
61486,-0.0135
61487,-0.0042999999999999
61488,0.0346
61489,0.0105
61490,0.0252999999999999
61491,-0.0257
61492,-9.9999999999989e-05
61493,0.0416
61494,-0.0161999999999999
61495,0.0172
61496,0.011
61497,-9.9999999999989e-05
61498,0.0139
61499,0.0493
61500,0.0075
61501,0.0046999999999999
61502,0.0082999999999999
61503,0.0139
61504,-0.021
61505,0.0082999999999999
61506,-0.0135
61507,-0.0039
61508,0.0346
61509,-9.9999999999989e-05
61510,-0.0326
61511,0.0139
61512,-0.0211
61513,0.0046999999999999
61514,0.014
61515,-0.0005999999999999
61516,-0.0146999999999999
61517,-0.0135
61518,0.0399999999999999
61519,0.0082999999999999
61520,-0.0089
61521,0.0075999999999999
61522,-0.0089
61523,-0.0009
61524,0.0141999999999999
61525,0.0166
61526,-0.0089
61527,-0.024
61528,0.0055999999999999
61529,-0.0230999999999999
61530,-0.0135
61531,-0.0161999999999999
61532,0.0093999999999999
61533,-0.0326
61534,0.011
61535,-0.024
61536,-0.0348999999999999
61537,0.0346
61538,0.0399999999999999
61539,0.0182
61540,0.0343
61541,0.0111999999999999
61542,0.0082999999999999
61543,0.0346
61544,-0.0230999999999999
61545,-0.024
61546,-0.0146999999999999
61547,-0.024
61548,0.0097
61549,0.0172
61550,-0.0103999999999999
61551,0.014
61552,-0.0084
61553,0.0346
61554,-9.9999999999989e-05
61555,0.0045
61556,-0.0098999999999999
61557,-0.0145
61558,-0.0016
61559,-0.0036999999999999
61560,0.0105
61561,0.0081999999999999
61562,0.0005
61563,0.0139
61564,0.0346
61565,-0.0035999999999999
